mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svm__C,param_svm__gamma,param_svm__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08969635963439941,0.002898360489170887,0.007539129257202149,0.001055102791814051,0.85,0.1,scale,poly,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.27380952380952384,0.32142857142857145,0.25,0.34523809523809523,0.23809523809523808,0.28571428571428575,0.041239304942116126,290
0.138916540145874,0.002155779692167133,0.010775041580200196,0.000846121899959946,0.85,0.1,auto,rbf,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.6785714285714286,0.6666666666666666,0.6666666666666666,0.5952380952380952,0.6071428571428571,0.6428571428571429,0.03450327796711772,208
0.07271513938903809,0.0021494391843721607,0.006410837173461914,0.0007555048774400833,0.85,0.1,auto,poly,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.7380952380952381,0.7619047619047619,0.75,0.7857142857142857,0.7261904761904762,0.7523809523809524,0.02048172682629196,168
0.1357032299041748,0.005670410059393734,0.010841274261474609,0.0011410658358399503,0.85,0.1,0.001,rbf,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.5476190476190477,0.5357142857142857,0.5119047619047619,0.5357142857142857,0.4642857142857143,0.5190476190476191,0.02973808570665904,251
0.09970192909240723,0.002182632435593304,0.006563329696655273,0.0005375118941875183,0.85,0.1,0.001,poly,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 0.001, 'svm__kernel': 'poly'}",0.19047619047619047,0.21428571428571427,0.11904761904761904,0.19047619047619047,0.17857142857142858,0.17857142857142858,0.031943828249996996,331
0.13498730659484864,0.0019550763532291742,0.010107707977294923,0.0001701637611306516,0.85,0.1,0.01,rbf,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.5595238095238095,0.5714285714285714,0.6309523809523809,0.5357142857142857,0.5833333333333334,0.5761904761904761,0.031586902765289526,238
0.08637499809265137,0.0023444802206777867,0.007403182983398438,0.0012139499340675605,0.85,0.1,0.01,poly,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.4642857142857143,0.4880952380952381,0.3333333333333333,0.47619047619047616,0.44047619047619047,0.4404761904761905,0.055838282855040826,267
0.13761434555053711,0.003995840121185227,0.011044788360595702,0.0018447472568507517,0.85,0.1,0.1,rbf,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.6547619047619048,0.6428571428571429,0.6666666666666666,0.6190476190476191,0.6190476190476191,0.6404761904761905,0.019047619047619032,210
0.07130441665649415,0.0021797373165044678,0.006908702850341797,0.0009390499254985699,0.85,0.1,0.1,poly,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.7619047619047619,0.7142857142857143,0.75,0.7857142857142857,0.7619047619047619,0.7547619047619047,0.02332847374079216,164
0.14242019653320312,0.0019249420074581487,0.010368871688842773,0.00043950821962468635,0.85,0.1,1.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 1.0, 'svm__kernel': 'rbf'}",0.2857142857142857,0.38095238095238093,0.34523809523809523,0.2976190476190476,0.34523809523809523,0.33095238095238094,0.034830330567447124,274
0.08195242881774903,0.0044289508101678565,0.006325578689575196,0.0013531568950699861,0.85,0.1,1.0,poly,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 1.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.13535165786743164,0.003812449213070129,0.010583829879760743,0.0008095065925776601,0.85,0.1,10.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 10.0, 'svm__kernel': 'rbf'}",0.2261904761904762,0.2976190476190476,0.25,0.23809523809523808,0.25,0.2523809523809524,0.02428104530282279,316
0.08276324272155762,0.003434792457994834,0.007141017913818359,0.001053756949865615,0.85,0.1,10.0,poly,"{'pca__n_components': 0.85, 'svm__C': 0.1, 'svm__gamma': 10.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.09252872467041015,0.003422406606587725,0.009597682952880859,0.0007283705088567868,0.85,1.0,scale,rbf,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.6785714285714286,0.7023809523809523,0.7023809523809523,0.7142857142857143,0.7261904761904762,0.7047619047619047,0.01579345138264475,197
0.08191795349121093,0.004882977025605522,0.0066753864288330075,0.0005908844314266576,0.85,1.0,scale,poly,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.5833333333333334,0.6071428571428571,0.5238095238095238,0.5833333333333334,0.6190476190476191,0.5833333333333334,0.032819163695452895,230
0.1410383701324463,0.0038007363865886845,0.010052299499511719,0.00037704010713277816,0.85,1.0,auto,rbf,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.7619047619047619,0.7619047619047619,0.7619047619047619,0.75,0.7976190476190477,0.7666666666666666,0.016148404721726857,149
0.07511367797851562,0.002440052279147231,0.006226396560668946,0.0006347987971269372,0.85,1.0,auto,poly,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.7738095238095238,0.7261904761904762,0.7619047619047619,0.8095238095238095,0.7619047619047619,0.7666666666666666,0.026726124191242456,149
0.10535387992858887,0.003177056880344569,0.009999704360961915,0.0010636002555140247,0.85,1.0,0.001,rbf,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.6071428571428571,0.6190476190476191,0.6190476190476191,0.6071428571428571,0.6309523809523809,0.6166666666666667,0.008908708063747495,220
0.10294365882873535,0.0036602014144799543,0.006622838973999024,0.0001994245873517059,0.85,1.0,0.001,poly,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 0.001, 'svm__kernel': 'poly'}",0.23809523809523808,0.2619047619047619,0.16666666666666666,0.2261904761904762,0.20238095238095238,0.21904761904761902,0.032471861183299665,326
0.09511771202087402,0.003354780886620338,0.009996128082275391,0.0007245462934348069,0.85,1.0,0.01,rbf,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.7142857142857143,0.7261904761904762,0.7142857142857143,0.7619047619047619,0.75,0.7333333333333333,0.019342948582466556,185
0.07242670059204101,0.0021292990316581686,0.007837772369384766,0.0016292674916276748,0.85,1.0,0.01,poly,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.6785714285714286,0.7380952380952381,0.6666666666666666,0.7023809523809523,0.6666666666666666,0.6904761904761905,0.027147033930931874,198
0.14531073570251465,0.004149384553061634,0.010101890563964844,0.0006785786919528738,0.85,1.0,0.1,rbf,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.75,0.7380952380952381,0.75,0.6904761904761905,0.7738095238095238,0.7404761904761905,0.02756151643521483,180
0.08421907424926758,0.004189833840445599,0.0069867134094238285,0.001320782830668669,0.85,1.0,0.1,poly,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.7738095238095238,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7785714285714285,0.01934294858246657,113
0.1515644073486328,0.0029850072540721145,0.012702035903930663,0.0020897741739101653,0.85,1.0,1.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 1.0, 'svm__kernel': 'rbf'}",0.4642857142857143,0.5238095238095238,0.5238095238095238,0.36904761904761907,0.47619047619047616,0.4714285714285714,0.05664465358747771,262
0.08106026649475098,0.005058634481947982,0.006044864654541016,0.0007216044161408327,0.85,1.0,1.0,poly,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 1.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.14766392707824708,0.003202206248647173,0.010070085525512695,0.0006979328673983612,0.85,1.0,10.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 10.0, 'svm__kernel': 'rbf'}",0.27380952380952384,0.2976190476190476,0.2619047619047619,0.25,0.25,0.26666666666666666,0.017817416127494958,303
0.0845407485961914,0.003018749157892081,0.006490325927734375,0.0009626222524577407,0.85,1.0,10.0,poly,"{'pca__n_components': 0.85, 'svm__C': 1.0, 'svm__gamma': 10.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.08407058715820312,0.0020368802377636647,0.009823465347290039,0.00048160679505436944,0.85,10.0,scale,rbf,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.7619047619047619,0.7619047619047619,0.6904761904761905,0.7738095238095238,0.7738095238095238,0.7523809523809524,0.03140691894826886,168
0.07053523063659668,0.0020469967213930145,0.0066907405853271484,0.0009359127077351852,0.85,10.0,scale,poly,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7261904761904762,0.7619047619047619,0.7023809523809523,0.7142857142857143,0.7380952380952381,0.7285714285714286,0.02048172682629197,187
0.1469038963317871,0.002329376705678681,0.009615564346313476,0.0006769622825621062,0.85,10.0,auto,rbf,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.7738095238095238,0.7738095238095238,0.8333333333333334,0.7619047619047619,0.8333333333333334,0.7952380952380953,0.03140691894826888,93
0.08420963287353515,0.0028139359091984475,0.005900382995605469,0.0007173491519399746,0.85,10.0,auto,poly,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.07555665969848632,0.001829251706792463,0.009857702255249023,0.0007978764207514875,0.85,10.0,0.001,rbf,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.7023809523809523,0.7380952380952381,0.6904761904761905,0.7023809523809523,0.7261904761904762,0.7119047619047618,0.01749635530559415,193
0.09434685707092286,0.0034479191030599415,0.0069240093231201175,0.000794941154347128,0.85,10.0,0.001,poly,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 0.001, 'svm__kernel': 'poly'}",0.2619047619047619,0.32142857142857145,0.21428571428571427,0.2857142857142857,0.2261904761904762,0.261904761904762,0.03912303982179759,308
0.09368548393249512,0.004117012610997663,0.01066889762878418,0.0017071023771332327,0.85,10.0,0.01,rbf,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.75,0.7619047619047619,0.6904761904761905,0.7738095238095238,0.7857142857142857,0.7523809523809524,0.03316282923139076,168
0.07307186126708984,0.0022122716892946184,0.00701594352722168,0.00041261722502244257,0.85,10.0,0.01,poly,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.7261904761904762,0.7857142857142857,0.7261904761904762,0.75,0.75,0.7476190476190476,0.021821789023599245,173
0.1424704074859619,0.004647085810358091,0.009631586074829102,0.00048121246028320257,0.85,10.0,0.1,rbf,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.7619047619047619,0.7619047619047619,0.8452380952380952,0.75,0.8452380952380952,0.7928571428571429,0.042989214488732844,100
0.08354310989379883,0.003440131066073506,0.006051015853881836,0.0006456399316052137,0.85,10.0,0.1,poly,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.15076656341552735,0.0019672124830596434,0.011432266235351563,0.0023262023094952305,0.85,10.0,1.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 1.0, 'svm__kernel': 'rbf'}",0.5119047619047619,0.5714285714285714,0.5476190476190477,0.39285714285714285,0.5119047619047619,0.5071428571428571,0.0614451804788759,253
0.0829683780670166,0.0049279192857740245,0.006805801391601562,0.0010956432517800834,0.85,10.0,1.0,poly,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 1.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.1512467861175537,0.003342369667487338,0.010216140747070312,0.0006360074786988714,0.85,10.0,10.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 10.0, 'svm__kernel': 'rbf'}",0.2857142857142857,0.3333333333333333,0.30952380952380953,0.25,0.2857142857142857,0.29285714285714287,0.02776643759450143,282
0.09228658676147461,0.011263472353849228,0.006526803970336914,0.000963245129218787,0.85,10.0,10.0,poly,"{'pca__n_components': 0.85, 'svm__C': 10.0, 'svm__gamma': 10.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.08650493621826172,0.0024798300982826153,0.009786701202392578,0.0006533470000292814,0.85,100.0,scale,rbf,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.7380952380952381,0.75,0.75,0.7976190476190477,0.7619047619047619,0.7595238095238095,0.02048172682629198,155
0.07137413024902343,0.0012713815124467925,0.006127071380615234,0.000628880847131555,0.85,100.0,scale,poly,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.75,0.7738095238095238,0.7023809523809523,0.7857142857142857,0.7380952380952381,0.75,0.02916059217599023,172
0.14287042617797852,0.003127374717520788,0.009745168685913085,0.0003144658595891792,0.85,100.0,auto,rbf,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.7738095238095238,0.7619047619047619,0.8452380952380952,0.7619047619047619,0.8333333333333334,0.7952380952380953,0.036421567954234194,93
0.08124446868896484,0.003683453061213605,0.005806159973144531,0.0004113868857123447,0.85,100.0,auto,poly,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.07744979858398438,0.0021318629067195514,0.008822011947631835,0.00048380976183109547,0.85,100.0,0.001,rbf,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.7738095238095238,0.7738095238095238,0.6904761904761905,0.75,0.7738095238095238,0.7523809523809524,0.03229680944345367,168
0.08734526634216308,0.003469067420627155,0.0069220542907714845,0.00013301418468124557,0.85,100.0,0.001,poly,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 0.001, 'svm__kernel': 'poly'}",0.4642857142857143,0.4880952380952381,0.3333333333333333,0.47619047619047616,0.44047619047619047,0.4404761904761905,0.055838282855040826,267
0.09664440155029297,0.0028098111458045648,0.010208463668823243,0.0013642132310252462,0.85,100.0,0.01,rbf,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.7738095238095238,0.75,0.75,0.7976190476190477,0.7380952380952381,0.7619047619047619,0.02129588549999801,153
0.0730811595916748,0.0029364815234691317,0.0063111305236816405,0.0004915142826314226,0.85,100.0,0.01,poly,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.7619047619047619,0.7142857142857143,0.75,0.7857142857142857,0.7619047619047619,0.7547619047619047,0.02332847374079216,164
0.15201549530029296,0.004122508344729453,0.011080217361450196,0.002154817301530927,0.85,100.0,0.1,rbf,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.7619047619047619,0.7619047619047619,0.8452380952380952,0.75,0.8452380952380952,0.7928571428571429,0.042989214488732844,100
0.0827420711517334,0.004954049837247563,0.007213973999023437,0.001694700556789232,0.85,100.0,0.1,poly,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 0.1, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.16144967079162598,0.008713108029668714,0.010579156875610351,0.0006765281746900941,0.85,100.0,1.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 1.0, 'svm__kernel': 'rbf'}",0.5119047619047619,0.5714285714285714,0.5476190476190477,0.39285714285714285,0.5119047619047619,0.5071428571428571,0.0614451804788759,253
0.08685841560363769,0.006906704631248886,0.008893775939941406,0.0028369484950338556,0.85,100.0,1.0,poly,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 1.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.16163315773010253,0.003205965314709745,0.01114649772644043,0.0015794564999634406,0.85,100.0,10.0,rbf,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 10.0, 'svm__kernel': 'rbf'}",0.2857142857142857,0.3333333333333333,0.30952380952380953,0.25,0.2857142857142857,0.29285714285714287,0.02776643759450143,282
0.19400687217712403,0.09368665587228905,0.0064542293548583984,0.0006322137329527045,0.85,100.0,10.0,poly,"{'pca__n_components': 0.85, 'svm__C': 100.0, 'svm__gamma': 10.0, 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.09550037384033203,0.005026585720225724,0.009603786468505859,0.000923974110281957,0.85,1000.0,scale,rbf,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 'scale', 'svm__kernel': 'rbf'}",0.7976190476190477,0.7619047619047619,0.7738095238095238,0.7976190476190477,0.7857142857142857,0.7833333333333334,0.013883218797250746,110
0.07629337310791015,0.0031324879791018345,0.007664632797241211,0.0011897963375012272,0.85,1000.0,scale,poly,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 'scale', 'svm__kernel': 'poly'}",0.7738095238095238,0.7261904761904762,0.75,0.7976190476190477,0.7857142857142857,0.7666666666666666,0.025643641938735754,149
0.14991145133972167,0.004228987112342174,0.010250234603881836,0.001659237526837829,0.85,1000.0,auto,rbf,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 'auto', 'svm__kernel': 'rbf'}",0.7738095238095238,0.7619047619047619,0.8452380952380952,0.7619047619047619,0.8333333333333334,0.7952380952380953,0.036421567954234194,93
0.08485946655273438,0.003513511809034998,0.007488393783569336,0.001344038522479752,0.85,1000.0,auto,poly,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 'auto', 'svm__kernel': 'poly'}",0.7619047619047619,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7761904761904761,0.020481726826291975,120
0.08599185943603516,0.0019347632114897124,0.008458805084228516,0.0004430099597384332,0.85,1000.0,0.001,rbf,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 0.001, 'svm__kernel': 'rbf'}",0.7738095238095238,0.7142857142857143,0.7380952380952381,0.7738095238095238,0.7738095238095238,0.7547619047619047,0.024513405097588096,164
0.07637481689453125,0.0014095704378902618,0.007016992568969727,0.0006437011924158373,0.85,1000.0,0.001,poly,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 0.001, 'svm__kernel': 'poly'}",0.6785714285714286,0.7380952380952381,0.6666666666666666,0.7023809523809523,0.6666666666666666,0.6904761904761905,0.027147033930931874,198
0.09960312843322754,0.0031580835545600536,0.009807729721069336,0.0015251498238868708,0.85,1000.0,0.01,rbf,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 0.01, 'svm__kernel': 'rbf'}",0.7857142857142857,0.7857142857142857,0.7738095238095238,0.8214285714285714,0.7619047619047619,0.7857142857142858,0.01992047682223989,108
0.08351969718933105,0.004025537750583864,0.005638933181762696,0.0003082494474169358,0.85,1000.0,0.01,poly,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 0.01, 'svm__kernel': 'poly'}",0.7738095238095238,0.75,0.7738095238095238,0.8095238095238095,0.7857142857142857,0.7785714285714285,0.01934294858246657,113
0.1465019702911377,0.0021286534113670857,0.009686517715454101,0.0008727497164130722,0.85,1000.0,0.1,rbf,"{'pca__n_components': 0.85, 'svm__C': 1000.0, 'svm__gamma': 0.1, 'svm__kernel': 'rbf'}",0.7619047619047619,0.7619047619047619,0.8452380952380952,0.75,0.8452380952380952,0.7928571428571429,0.042989214488732844,100
